Date,Forecast,Actual
2025-07-04,25.28234586,25.179999351501465
2025-07-07,25.442493659999997,25.13999938964844
2025-07-08,25.33030175,25.209999084472656
2025-07-09,25.341663269999998,25.34000015258789
2025-07-10,25.50619035,25.540000915527344
2025-07-11,25.62288675,25.420000076293945
2025-07-14,25.59031503,25.34000015258789
2025-07-15,25.553184539999997,24.530000686645508
2025-07-16,24.797825420000002,24.530000686645508
2025-07-17,24.52816792,24.450000762939453
2025-07-18,24.438879269999997,24.38999938964844
2025-07-21,24.38035266,24.26000022888184
2025-07-22,24.363536840000002,24.34000015258789
2025-07-23,24.3770916,25.25
2025-07-24,25.096394450000002,25.26000022888184
2025-07-25,25.44907818,24.6200008392334
2025-07-28,25.04841766,24.239999771118164
2025-07-29,24.52765446,23.93000030517578
2025-07-30,24.06351043,23.799999237060547
2025-07-31,23.92529162,23.13999938964844
2025-08-01,23.48853,23.11000061035156
2025-08-04,23.19708596,23.399999618530277
2025-08-05,23.50294221,24.270000457763672
2025-08-06,24.13576192,23.86000061035156
2025-08-07,24.039452670000003,23.940000534057617
2025-08-08,24.07768784,24.15999984741211
2025-08-11,24.27230463,24.530000686645508
2025-08-12,24.44483022,24.46999931335449
2025-08-13,24.50171609,24.739999771118164
2025-08-14,24.79631189,24.81999969482422
