Date,Close,High,Low,Open,Volume
,JNJ,JNJ,JNJ,JNJ,JNJ
2015-01-02,78.01261901855469,78.78140489808659,77.72152760275591,78.40821019121645,5753600
2015-01-05,77.4677505493164,78.16935835357758,77.38564726607314,77.98276101793354,8079300
2015-01-06,77.08709716796875,78.36342237265403,76.83332750253976,77.87826811842297,7428000
2015-01-07,78.78888702392578,78.99041541167601,77.48270517965909,77.55734869778937,7931700
2015-01-08,79.40836334228516,79.48300113918559,78.9306746087237,79.16205348746472,9916000
2015-01-09,78.32611083984375,79.49047656160485,78.18429502186017,79.49047656160485,7364800
2015-01-12,78.0573959350586,78.98291709126633,77.84840783796317,78.49776289758132,6839000
2015-01-13,78.19176483154297,79.36359610702968,77.8036391065092,78.69930991424103,10151100
2015-01-14,77.62450408935547,77.94545178596644,77.25877484724053,77.52001002017977,8887700
2015-01-15,76.49745178222656,77.57225439344512,76.09440080301961,76.85572121746591,10834800
2015-01-16,77.65432739257812,78.08723446371111,76.13169285219456,76.17647437869202,14092300
2015-01-20,75.60177612304688,76.16903360983721,74.83299602219216,75.79583894383018,20460000
2015-01-21,76.05706787109375,76.2063434475284,74.93748396433918,75.05690328658726,11702900
2015-01-22,77.44534301757812,77.49759003246994,75.8107488888949,76.42278778955523,9036600
2015-01-23,76.2809829711914,76.85570591198643,76.08692585631105,76.83331514446165,10126000
2015-01-26,76.32577514648438,76.4675852481631,75.54206406534414,75.98243673502732,8962800
2015-01-27,76.19892883300781,76.70647410403534,75.3331196615503,76.00487159298407,10160500
2015-01-28,75.74359893798828,76.82586129190905,75.71374267860091,76.4899883391748,9053200
2015-01-29,76.41534423828125,76.47505675658309,75.13901905570012,75.76598910887107,7569300
2015-01-30,74.74344635009766,76.13173131792573,74.70612459616136,75.81824908506135,10676300
2015-02-02,75.25845336914062,75.27337865330628,74.17618519588444,75.00467798232543,8990700
2015-02-03,76.47506713867188,76.54970494943225,75.47490794658293,75.68389609451198,10005200
2015-02-04,75.6540298461914,76.46759155675237,75.40025448970046,76.2212873832013,9514100
2015-02-05,76.47506713867188,76.54970494943225,75.7286776420682,75.81078094225461,6642200
2015-02-06,75.45994567871094,76.46756994242047,75.25842310376807,76.21380035215925,9215700
2015-02-09,74.47473907470703,75.43011666811564,73.96719401639626,75.43011666811564,9851700
2015-02-10,74.90016174316406,75.16139684750033,74.21348498476641,74.780742421681,12275500
2015-02-11,74.92256927490234,75.22859167595702,74.60162159075938,74.9822817962544,8177000
2015-02-12,73.47459411621094,75.04201113880346,72.51175084795392,75.01215487143494,25835200
2015-02-13,74.35530853271484,74.39262458323235,73.39246559518229,73.4745688786191,11153600
2015-02-17,74.96735382080078,74.99721008040456,73.98212003187327,74.18364266607468,8627100
2015-02-18,74.60906982421875,75.34053380536223,74.17616268628686,75.16139628273639,7878200
2015-02-19,75.16142272949219,75.26591680720945,74.34786088233639,74.6016305869354,10028200
2015-02-20,75.3568115234375,75.43948951151955,74.49245438808087,75.29668103494892,10085700
2015-02-23,75.29670715332031,75.74015675743642,75.01109583546727,75.71760925002184,6878200
2015-02-24,75.68755340576172,75.95062298326923,75.16142571947012,75.34932928376878,6587200
2015-02-25,76.07086944580078,76.13099995563813,75.28167800803958,75.86793614305105,9684000
2015-02-26,77.26593780517578,77.55154912110102,76.07838605822816,76.19864134174792,11437900
2015-02-27,77.04798889160156,77.6643124313667,77.02544137852126,77.44634358098651,8500000
2015-03-02,77.58159637451172,77.72440486651932,77.0479511337986,77.0479511337986,7277600
2015-03-03,76.92019653320312,77.49142494610525,76.52184191404453,77.49142494610525,6419700
2015-03-04,76.40157318115234,76.75483271995952,76.04079589584532,76.75483271995952,8665500
2015-03-05,77.05546569824219,77.57408119957304,76.66462893658574,76.71724168785411,8042300
2015-03-06,75.24407958984375,76.9878238773422,75.0712058430699,76.7322721300713,9287600
2015-03-09,75.65747833251953,75.85289387048776,74.98102449319737,75.31173079903002,5701100
2015-03-10,74.80815124511719,75.49212283582969,74.79312148607717,75.1538930466433,8735700
2015-03-11,73.89869689941406,75.0336357778632,73.82353663748958,75.0336357778632,9138100
2015-03-12,75.03364562988281,75.341804464543,74.28203144322913,74.37973922312409,8318000
2015-03-13,74.56761932373047,75.19897802387128,74.13919960141897,75.04865179319043,7821800
2015-03-16,75.95813751220703,75.96565526064917,74.96600688923331,74.96600688923331,7726500
2015-03-17,75.0787124633789,75.55222715885489,74.71794100045216,75.24406843986992,7301500
2015-03-18,76.25878143310547,76.4692325064803,74.50751884709656,75.07874728508658,7972500
2015-03-19,76.431640625,76.63457391143294,75.84538253712643,75.94309030698517,6863100
2015-03-20,76.96528625488281,77.34109331107427,76.4842536817066,76.56693169281756,12433800
2015-03-23,77.40121459960938,77.67930811808574,76.83750408244713,77.01788984231827,9016000
2015-03-24,76.63455200195312,77.58910485929454,76.61200450261354,77.28845815459584,8390700
2015-03-25,75.41696166992188,77.04045099957693,75.41696166992188,76.55190065124401,8444100
2015-03-26,75.26664733886719,75.77022748872793,74.83070971613935,75.12383880243807,9972400
2015-03-27,75.41696166992188,75.87544676388774,75.27415887962955,75.37186665555177,5847400
2015-03-30,76.32640838623047,76.5594069046441,75.73263260393627,76.09340413345674,6061200
2015-03-31,75.61235809326172,76.2812940134764,75.6048403485517,75.8904573039416,8028000
2015-04-01,74.52254486083984,75.50715757214084,74.11667252767828,75.50715757214084,11368100
2015-04-02,74.89082336425781,75.15388713446781,74.3271128276535,74.74050284824071,6097100
2015-04-06,74.5300521850586,74.83069321851669,73.68824238203955,74.28953018331589,9697600
2015-04-07,75.23657989501953,75.8153260373533,74.73299975979702,74.82319552771379,7900300
2015-04-08,75.28166961669922,75.49963265543231,74.86076182911575,75.04114760415986,7354100
2015-04-09,76.16106414794922,76.40158044958184,75.40944998855218,75.5898357811864,8073900
2015-04-10,76.709716796875,76.76984728825497,75.86039510998026,76.16104183252081,6786500
2015-04-13,75.57481384277344,76.64962243132355,75.57481384277344,76.31891033196611,10753500
2015-04-14,75.55226135253906,76.25878057753795,75.30423300990809,75.95062171908546,9322200
2015-04-15,75.61235809326172,76.09339053623948,75.40942486096382,75.56726309371975,8237100
2015-04-16,75.00357818603516,75.40193277584167,74.9885426914985,75.36434977386102,7324800
