Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2015-01-02,39.99870300292969,40.563269701522984,39.81051627880419,39.91316387951886,27913900
2015-01-05,39.63088607788086,39.9730458684429,39.562452161903224,39.66509977276096,39673900
2015-01-06,39.049198150634766,39.9901413476903,38.95510317830768,39.67364274695092,36447900
2015-01-07,39.54534149169922,39.74208409457034,38.91234411952407,39.331490410781676,29114100
2015-01-08,40.708683013916016,40.845547545323676,39.964482328331094,39.990143408248834,29645200
2015-01-09,40.36652755737305,40.905433177574835,40.11846279147178,40.725799058543714,23944200
2015-01-12,39.86183166503906,40.665913645961666,39.65653649854109,40.56326279960484,23651900
2015-01-13,39.65653610229492,40.982411854964695,39.39991551518268,40.17833314518425,35270600
2015-01-14,39.31438446044922,39.55389990539029,39.02354684117765,39.31438446044922,29719600
2015-01-15,38.903785705566406,39.67365085178215,38.84390766787277,39.53678629946695,32750800
2015-01-16,39.55390548706055,39.588119187072714,38.638619670664376,38.75837904158919,35695300
2015-01-20,39.68220520019531,39.904612146910836,38.98077393090814,39.60521868219509,36161900
2015-01-21,39.28016662597656,39.468356629280635,38.90378988247708,39.29727510474136,39081100
2015-01-22,40.3151969909668,40.32374959637853,39.41702331977843,39.67364390253114,35898000
2015-01-23,40.357967376708984,40.537601462030445,40.032912891526486,40.51194038215818,26211600
2015-01-26,40.21254348754883,40.31519432434634,39.5538852318562,40.203990882702804,42525500
2015-01-27,36.491539001464844,36.95345800147131,36.02106739617279,36.739606975146955,169164000
2015-01-28,35.23409652709961,36.60274515461501,35.2084354462382,36.55997559881001,84507100
2015-01-29,35.93552017211914,36.029615133084846,34.89192952358096,35.011685560043766,63585300
2015-01-30,34.55832290649414,35.56769988757927,34.515550096006756,35.542035548665375,78004900
2015-02-02,35.311092376708984,35.388078902773096,34.4129184147002,34.72086451895665,50352500
2015-02-03,35.58482360839844,35.86710864155378,35.11435181624853,35.61048796066374,52082400
2015-02-04,35.79010772705078,36.10660633084513,35.37951415002111,35.87564683193325,41614800
2015-02-05,36.31190872192383,36.47443434421712,35.80722011646692,36.115166148692566,36548200
2015-02-06,36.27769088745117,36.60274538722918,36.05528723798704,36.50865040599544,34616600
2015-02-09,36.23493194580078,36.55998654079817,36.10661997687554,36.13228432852594,31381100
2015-02-10,36.44021987915039,36.585640299003,36.08095165911735,36.559979215603,29670700
2015-02-11,36.25202941894531,36.48298893502096,36.106609014108976,36.48298893502096,38262500
2015-02-12,36.85936737060547,36.85936737060547,36.363231364785925,36.49154330094149,33268800
2015-02-13,37.52658462524414,37.52658462524414,36.91069576624538,37.10743835789441,40264900
2015-02-17,37.543819427490234,37.905644456224465,37.20783481838304,37.879800750266554,33695700
2015-02-18,37.5007438659668,37.647199207663675,37.380135517705256,37.586895033532905,27111700
2015-02-19,37.47489929199219,37.500742998498694,37.08722726273987,37.19922213481964,27603400
2015-02-20,37.785037994384766,37.80226822799145,37.29398783875304,37.48351383576444,29721100
2015-02-23,38.03486633300781,38.06932350925249,37.60412040980877,37.647194344862555,32518800
2015-02-24,37.983177185058594,38.16408969144598,37.836721856318285,38.0348678810253,25271700
2015-02-25,37.89703369140625,37.983181574976605,37.73334811175903,37.862573223445665,29759800
2015-02-26,37.95733642578125,38.10378847955571,37.81088108567581,37.89703225230577,28957300
2015-02-27,37.77641296386719,38.07793705647358,37.61273070993593,38.01763289521836,33807700
2015-03-02,37.80226516723633,38.06932555068905,37.51797126524125,37.62134937218002,31924000
2015-03-03,37.285362243652344,37.7591853397314,37.12167999267156,37.52658217065539,31748600
2015-03-04,37.0958366394043,37.225058432549204,36.94076785856618,37.05275942202571,25748700
2015-03-05,37.13890838623047,37.25090322943361,36.88907499998118,37.10444792888641,23193500
2015-03-06,36.49280548095703,37.13892454885972,36.311892930663845,37.04415989308762,36248800
2015-03-09,36.9149169921875,37.15613689610729,36.34633261763288,36.34633261763288,32108000
2015-03-10,36.208499908447266,36.79431460515931,36.208499908447266,36.48417702615523,39159700
2015-03-11,36.165428161621094,36.50140946374608,36.04481982612297,36.44972205500726,32215300
2015-03-12,35.33838653564453,35.88112717471031,35.20054800833113,35.6054501200835,59992500
2015-03-13,35.64854049682617,35.72607490962062,34.98519125099172,35.06272566378617,58007700
2015-03-16,35.80360412597656,35.87252176827398,35.56238416210872,35.72606972443525,35273500
2015-03-17,35.92421340942383,36.036208278224294,35.450393514803025,35.63991950085284,31673400
2015-03-18,36.61339569091797,36.897689517250505,35.60545202227693,35.691599874076545,44194800
2015-03-19,36.432498931884766,36.690945884998015,36.37219475236938,36.40665193614152,33879100
2015-03-20,36.940773010253906,37.02692088436452,36.60479170035946,36.66509586950304,71904500
2015-03-23,36.92354965209961,37.15615289909814,36.85462871091574,36.94077988739558,26246100
2015-03-24,36.95800018310547,37.19060008121658,36.82877509630554,36.854618799133334,25513300
2015-03-25,35.71744918823242,36.98384318404819,35.7002189578974,36.975226425715476,43469900
2015-03-26,35.502079010009766,35.84667707095047,35.25224558014429,35.51069576901515,37495600
2015-03-27,35.295326232910156,35.69161174107602,35.17471788575802,35.42454805357416,34401400
2015-03-30,35.28670120239258,35.78636799357241,35.243627272267126,35.40730952127593,35049700
2015-03-31,35.02825927734375,35.347010348839994,34.92488117319131,35.13163738149618,34887200
2015-04-01,35.07993698120117,35.114394145604116,34.72672557701766,34.976555629003954,36865300
2015-04-02,34.709503173828125,35.09717511611027,34.563047868374774,35.028254199113356,37487500
2015-04-06,35.79499053955078,35.99313329742374,34.61474746598968,34.752586049133086,39223700
2015-04-07,35.77775573730469,36.105123562841904,35.58822976364051,35.846676663241205,28809400
2015-04-08,35.6829948425293,35.91559806241754,35.35563026905486,35.71745530910481,24753400
2015-04-09,35.73468017578125,35.855288504351684,35.53653745222547,35.53653745222547,25723900
2015-04-10,35.941444396972656,36.13958714665488,35.674380715402215,35.863909991763876,28022000
2015-04-13,35.97589111328125,36.23434124636294,35.65714011183179,35.665756868977155,30276700
2015-04-14,35.88114547729492,36.20851009269333,35.6571557021998,36.010367314005435,24244400
2015-04-15,36.40664291381836,36.57894193530502,35.9069793664706,35.975897003266965,27343600
2015-04-16,36.32048797607422,36.47555673659339,36.027580682463544,36.13957551757847,22509700
2015-04-17,35.855289459228516,35.95867084618249,35.459004001563315,35.89836339396072,42387600
2015-04-20,36.96662139892578,37.19060787179112,35.90698663872094,35.95006058123376,46057700
2015-04-21,36.7340087890625,37.17337143500284,36.639244167925156,37.044146354119135,26013800
2015-04-22,37.0355339050293,37.15614223114167,36.65647541001279,36.75985350577619,25064300
2015-04-23,37.33705139160156,37.56965455107977,36.87184507264514,36.94937945913787,46309500
2015-04-24,41.239620208740234,41.47222343796118,39.3271102456976,39.33572371952158,130933700
2015-04-27,41.37744140625,41.463592539942226,40.67963529815646,40.68824876836083,59248200
2015-04-28,42.350929260253906,42.39400318536355,41.09315224360503,41.16206986651451,60730800
2015-04-29,42.26478576660156,42.480158700679844,41.78234921118734,41.97187844480189,47804600
2015-04-30,41.90296173095703,42.678305685931115,41.86850126932919,41.954652423398805,64725500
2015-05-01,41.92018508911133,42.109714310661374,41.69619869791306,41.85126746348492,38937300
2015-05-04,41.558372497558594,42.101110051849965,41.506681798246156,41.670364083239136,34039500
2015-05-05,41.00699996948242,41.48943646178483,40.75716989624504,41.19652917830297,50369200
2015-05-06,39.869834899902344,41.15345898131921,39.64584850346325,40.981159983726805,52433000
2015-05-07,40.231658935546875,40.56764013839643,39.76645267637225,39.86121727950001,32971700
2015-05-08,41.13624572753906,41.334388506317175,40.93810294876094,40.963946658848535,35364900
2015-05-11,40.808868408203125,41.274074800412514,40.808868408203125,40.96393720560626,24609400
2015-05-12,40.7916259765625,41.07591978221745,39.990438525045406,40.360880176234154,29928300
2015-05-13,41.032867431640625,41.6272957655236,40.98117672534722,41.5153008783869,34184600
2015-05-14,41.97187805175781,42.05802591005033,41.377446656016964,41.377446656016964,32980900
2015-05-15,41.61006546020508,42.13557613781225,41.39469244717469,42.10111566700786,28642700
2015-05-18,41.36021041870117,41.541126152962086,41.01561574926018,41.33436672223375,24136500
2015-05-19,41.256168365478516,41.45559878736412,40.90933083578054,41.23882615822483,28574800
2015-05-20,41.256168365478516,41.559648723198386,40.987369114578186,41.091419050412455,25047900
2015-05-21,41.117431640625,41.27350820176253,40.761924653075724,40.99603949478201,22410700
2015-05-22,40.666561126708984,41.056749352874085,40.59719227282869,41.01339547304341,25720600
2015-05-26,40.39775466918945,40.64921175871391,40.05091707621168,40.605857886513796,29581900
2015-05-27,41.28217697143555,41.42091131152361,40.42375596810545,40.597174720137424,27335600
2015-05-28,41.1434440612793,41.63768537175075,41.09141744155526,41.18679792387215,19283700
2015-05-29,40.631866455078125,41.24749999344278,40.39775159379406,41.126107837448416,36519600
2015-06-01,40.95269775390625,41.4209275759423,40.42377184097911,40.80529390679613,28837300
2015-06-02,40.683876037597656,41.05672513807949,40.42374960434422,40.6925487930621,21498300
2015-06-03,40.62319564819336,41.394909105508106,40.597183987141605,41.07408318332428,28002200
2015-06-04,40.19831466674805,40.89198638031868,40.05958032403392,40.57116383298369,27745500
2015-06-05,40.00756072998047,40.337056092164815,39.74743420517734,40.15496785557145,25438100
2015-06-08,39.65205383300781,40.2590179312599,39.60002720480738,40.14629522400308,22121600
2015-06-09,39.58268356323242,39.83413730020337,39.41793424750323,39.67806074197984,24406100
2015-06-10,40.41509246826172,40.605853454346594,39.61736741456066,39.70407845718472,28417400
2015-06-11,40.267677307128906,40.68388030553351,39.9988813979001,40.4584382551138,27347800
2015-06-12,39.86015701293945,40.293702324604446,39.79946093392142,40.07692966877195,23931000
2015-06-15,39.43528747558594,39.5826946251867,39.03642651874184,39.40927581117529,33254500
2015-06-16,39.73875045776367,40.09425735222316,39.279190344666986,39.32254419858897,27070300
2015-06-17,39.86015701293945,39.94686475219716,39.33123120347805,39.65205380795744,28704100
2015-06-18,40.51046371459961,40.57982922517779,40.033561358242636,40.07691852350222,32658300
2015-06-19,39.972877502441406,40.60585658549839,39.87750030973242,40.57117216577422,63837000
2015-06-22,40.085601806640625,40.51047769593542,40.024905723554006,40.17231285939898,20318100
2015-06-23,39.80812454223633,40.128947099629414,39.556667504531156,39.99888550983166,25896500
2015-06-24,39.574012756347656,40.10293852887752,39.495974473389346,39.60002441477109,34890900
2015-06-25,39.58268356323242,39.938190544144284,39.4526186621502,39.91217557931514,20616000
2015-06-26,39.24452209472656,40.128954971125786,39.04509163843386,39.582690232984696,49835300
2015-06-29,38.47281265258789,39.21851116869469,38.46414320114666,39.05376512980374,34081700
2015-06-30,38.28205108642578,38.77629246088457,38.09995954766087,38.767619702630554,35945400
2015-07-01,38.54216766357422,39.21849709468884,38.238684049024556,38.550837111904315,28343900
2015-07-02,38.498817443847656,38.802297779382315,38.204006557462165,38.568182960103755,21752000
2015-07-06,38.49014663696289,38.568184914009244,38.108628009007234,38.11729745859561,23034000
2015-07-07,38.412109375,38.576858690722524,37.56236106231065,38.44679378964557,36435800
