Simulated_Price
23.587108585221984
23.628276582618362
26.02609830652715
25.14101193812379
25.062492538708543
26.409174671305177
26.594194817494778
27.46039649670131
26.321481195727866
23.85139150049506
28.46493285411577
24.377437133910306
28.29671160288505
25.161468953386507
27.662598411919003
22.588012305668315
26.03858468828734
23.65311534460098
22.04891357581476
25.421669065335834
26.298410043261292
28.20001112881432
24.02258287024239
25.236183397231418
24.201724041769104
23.19368520073183
28.3263300920592
25.84669415007437
27.48862331511114
28.01920899625937
30.99499061495379
27.17310544839163
25.159879941950397
24.767818444228965
29.558835230386617
27.122132646258397
25.271924139958916
25.895315330864463
29.85852519717486
26.783090092697538
25.503371576295745
24.312728671206994
27.414805286482572
25.11463848234126
26.410462457556424
26.02515007985136
22.401202102272613
26.997888052009966
29.101141824010586
26.72665657197227
27.59898739377972
29.28289284059435
25.719808171703683
24.464946441798322
22.354034542093913
26.35733731145936
30.088961103662253
27.03900154171861
27.533132205078086
26.181496987399797
27.81836521904299
22.730363605246968
23.010261579725803
26.12173481494278
25.89507913759614
27.104845459673808
24.365162837847386
26.496296198394443
27.404805022915674
22.64265712901271
25.083598718585346
24.724877996190546
25.306558395565077
26.54923469203876
24.143278556793188
26.077655882717718
25.617061151957458
25.14080678961908
24.989965557921764
29.364393660904035
26.487410737942206
24.522547572288378
22.204223793106365
26.83871532376947
25.77871258660493
27.072004348437318
26.328694758752476
25.613041839787556
26.472563569091843
23.648487764097947
29.385251221289987
24.383539781814004
25.34874362176637
29.861762419488144
28.735899308431645
23.294679859223645
23.418544342186554
28.114127312312405
24.2061496262162
22.533658800630317
26.979564885104306
26.20375577329371
24.355948029293337
24.82712645315163
22.607096893049594
25.246198769553462
26.91942195597904
24.263730516689936
22.46297689426661
23.909749973147413
26.314301717279914
26.92031614204063
28.229421630426067
24.368158602054812
28.30143869908594
23.00766400286604
26.333886172246004
27.037590734598467
27.69525299063484
24.637305579002867
24.216247509724443
25.82503375799139
26.27329935711915
28.03127685967549
25.78063782208452
24.093738677478942
26.704369785773565
29.092565879059965
24.529759966620745
25.166348920818738
21.88003112748525
21.226789815799062
24.600723101773873
23.550848857929967
25.243989500868054
26.61438466622004
27.211758350343054
25.410135800815393
23.43765608966598
25.58897102796203
24.333507528281025
25.860722824733337
26.241796073506432
24.036415186019127
22.751263142355775
23.60455581299578
26.614068563316888
23.99412892834932
21.82316497858769
25.148127580118835
24.86535373284094
25.0279396523198
22.112943995873486
25.664696610455863
26.909791522072855
24.27111976962631
27.425520502414557
24.735524110582233
27.60766511611883
21.95417279740443
27.0687123443952
25.582570704283746
27.104659192197463
25.557533215524128
23.94266447258308
21.692311618785695
25.166331674093936
26.970345131406965
23.660528656482093
26.759951680137952
27.82861071983469
24.35352353009863
26.02482560524481
28.88616794284157
24.47846845637303
26.47032851057241
25.297106202092124
26.112256155625424
23.676101099318537
25.352656000109263
28.80845292572609
24.322825187936353
28.5032740383754
23.289294148850207
22.100481636825606
23.76279577884687
22.748287683999866
23.93023461086909
27.44250191370394
23.680668053742796
25.394233063844535
28.858152980915975
24.281804416848534
25.49760368452965
26.824732250778162
25.532398960676556
23.902146283872156
23.98392531233704
23.03742577921177
25.28886387062882
25.063826644476432
21.359963480224845
22.3779355383707
22.65807371807224
25.53782606996741
27.336971138220836
27.069700054416234
25.722493168878508
30.050030899933983
26.615570103267014
24.796245660854606
26.153280448738304
23.601822627733327
26.248661733967893
23.73419522045118
26.245713393736537
27.06298679071294
26.44576833629965
25.748051400745346
25.13620262046788
24.45462807797078
22.79741407673729
21.56279763619168
24.317586289775715
27.449237078736672
24.075722358278416
27.547646202309156
24.519500724827015
23.623761008255162
25.350085908703637
24.42315885381876
26.045135803415732
23.099671013972994
28.045485784063427
23.246682833358687
23.275014957461035
27.70720375151123
23.200605840844357
22.77131442411415
26.57271323031239
27.246304426725523
29.98815716534469
23.90243836692722
26.57827077951156
25.699880609514043
24.45455208243247
23.100167362141814
25.378330349578597
26.62010603150637
24.02857610150685
28.9046276238029
24.79178602679025
26.843211916518644
25.989421811931972
26.73630707035844
26.46346377776917
24.614294461304503
24.231221904070576
24.070678683414755
23.309957776430295
27.052605437502795
23.13978983040263
24.128522562321287
25.038938196014808
23.58423398069999
26.539192009183346
27.04380248751929
29.406413581414572
25.35378596754547
25.781392903148504
24.452645542684472
28.5300867960042
24.009490874691007
26.332039208127206
28.909207736041626
28.436765151356305
24.63374344774405
24.04721319858927
24.621279248226408
22.59815312673674
25.687710846950562
27.443122332450177
26.03223935306032
23.776193602026883
25.783668839215775
26.11330382672972
28.392521649189494
26.71690870730951
25.658078622601707
27.15361618444809
24.112520180756846
25.11858429162671
25.496332390169904
25.62635043326733
27.36440479341856
25.50025783006144
26.107120853100515
26.5021913173885
26.199802711839553
27.90342015834112
28.808103946824936
24.74797467758599
27.44055210543663
24.164540530012342
25.622214611461004
22.049471351508615
24.526947360263875
24.090531055864172
26.376134635580918
27.969310879773214
24.64305658432324
26.80249011427352
26.114929877940188
26.44163970209804
30.46158021441846
26.846236079448918
23.743857031464476
24.04464570684212
21.787982242734618
24.80070025430487
25.868785573207223
25.149547090524656
27.084828758659025
25.157232709271554
26.065961968632195
23.396074449876586
25.358522515288477
26.748467692372113
27.409401893010948
26.677171057760937
23.151523948692553
24.706716458294903
28.05828148880198
25.055083769061017
24.738066360987347
