Date,Close,High,Low,Open,Volume
,JNJ,JNJ,JNJ,JNJ,JNJ
2015-01-02,78.01261138916016,78.78139719350717,77.72152000182923,78.40820252313432,5753600
2015-01-05,77.46772003173828,78.16932755960869,77.3856167808387,77.98273029747264,8079300
2015-01-06,77.08710479736328,78.36343012836787,76.83333510681844,77.87827582612054,7428000
2015-01-07,78.78886413574219,78.9903924649484,77.48268267092153,77.55732616736785,7931700
2015-01-08,79.40837860107422,79.48301641231676,78.93068977572204,79.16206869892389,9916000
2015-01-09,78.32611083984375,79.49047656160485,78.18429502186017,79.49047656160485,7364800
2015-01-12,78.05740356445312,78.98292481112207,77.84841544693103,78.49777057001769,6839000
2015-01-13,78.19174194335938,79.36357287582928,77.80361633193722,78.69928687748954,10151100
2015-01-14,77.62449645996094,77.94544412502728,77.25876725379203,77.52000240105554,8887700
2015-01-15,76.49744415283203,77.57224665685625,76.09439321382295,76.85571355233975,10834800
2015-01-16,77.65434265136719,78.08724980756483,76.13170781179156,76.17648934708842,14092300
2015-01-20,75.60179138183594,76.16904898311647,74.83301112581748,75.79585424178714,20460000
2015-01-21,76.05708312988281,76.20635873626557,74.93749899851407,75.0569183447204,11702900
2015-01-22,77.44536590576172,77.49761293609463,75.81077129399083,76.42281037553302,9036600
2015-01-23,76.2809829711914,76.85570591198643,76.08692585631105,76.83331514446165,10126000
2015-01-26,76.3257827758789,76.46759289173272,75.54207161640024,75.98244433010233,8962800
2015-01-27,76.19889068603516,76.7064357029736,75.33308194802204,76.00483354316103,10160500
2015-01-28,75.74361419677734,76.82587676872332,75.71375793137534,76.49000374832639,9053200
2015-01-29,76.41535949707031,76.47507202729568,75.1390340596297,75.76600423799543,7569300
2015-01-30,74.74341583251953,76.13170023351402,74.70609409382163,75.81821812864374,10676300
2015-02-02,75.25843048095703,75.2733557605835,74.17616263684862,75.00465517132197,8990700
2015-02-03,76.47503662109375,76.54967440206971,75.47487782812098,75.68386589265275,10005200
2015-02-04,75.65402221679688,76.46758384531351,75.40024688589811,76.2212796966012,9514100
2015-02-05,76.47503662109375,76.54967440206971,75.7286474223388,75.81075068976165,6642200
2015-02-06,75.4599609375,76.46758540496168,75.25843832180716,76.2138157633856,9215700
2015-02-09,74.4747314453125,75.43010894084964,73.96718643899602,75.43010894084964,9851700
2015-02-10,74.90017700195312,75.16141215950864,74.2135001036645,74.78075765614174,12275500
2015-02-11,74.92256927490234,75.22859167595702,74.60162159075938,74.9822817962544,8177000
2015-02-12,73.47457122802734,75.04198776235138,72.51172825970711,75.01213150428343,25835200
2015-02-13,74.35530853271484,74.39262458323235,73.39246559518229,73.4745688786191,11153600
2015-02-17,74.96735382080078,74.99721008040456,73.98212003187327,74.18364266607468,8627100
2015-02-18,74.60908508300781,75.34054921374778,74.17617785653924,75.16141165448535,7878200
2015-02-19,75.16140747070312,75.26590152720667,74.34784578871142,74.60161544179174,10028200
2015-02-20,75.35681915283203,75.43949714928469,74.49246192996476,75.29668865825562,10085700
2015-02-23,75.29669189453125,75.74014140878282,75.01108063455702,75.71759390593746,6878200
2015-02-24,75.68753814697266,75.95060767144471,75.16141056674964,75.34931409316651,6587200
